Menasting,Broncherry,Broncherry,Reindrix,Digtoise,Kitsun,Petallia,Croajiro,Kitsun,Prunelia,Blazehowl,Chillet,Ragnahawk,Dinossom,Dinossom,Tombat,Digtoise,Tarantriss,Reindrix,Dinossom,Broncherry,Tombat,Katress,Shroomer,Rayhound,Petallia,Celaray,Digtoise,Anubis,Vanwyrm,Chillet,Foxcicle,Incineram,Arsox,Dazemu,Univolt,Digtoise,Digtoise,Warsect,Reptyro,Splatterina,Incineram,Surfent,Anubis,Incineram,Anubis,Warsect,Arsox,Shroomer Noct,Nitewing,Nitewing,Ragnahawk,Penking,Anubis,Dogen,Univolt,Katress,Incineram,Elphidran,Nyafia,Bushi,Omascul,Nyafia,Nyafia,Dogen,Mammorest,Ragnahawk,Petallia,Elizabee,Elphidran,Penking,Kingpaca,Grintale,Jormuntide,Menasting,Anubis,Azurobe,Sootseer,Azurobe,Rayhound,Univolt,Univolt,Elphidran,Elphidran,Sweepa,Sweepa,Nitemary,Surfent,Gildane,Incineram,Kitsun,Wumpo,Sibelyx,Sibelyx,Sibelyx,Beakon,Reptyro,Wumpo Botan,Wumpo Botan,Blazehowl,Nitemary,Omascul,Vanwyrm,Prixter,Azurmane,Azurmane,Foxcicle,Foxcicle,Ragnahawk,Helzephyr,Silvegis,Wumpo Botan,Wumpo,Knocklem,Knocklem,Surfent,Sootseer,Penking,Relaxaurus,Menasting,Starryon,Quivern,Relaxaurus,Relaxaurus,Pyrin,Starryon,Mammorest,Knocklem,Omascul,Sootseer,Bushi,Jormuntide,Mammorest,Cryolinx,Cryolinx,Beakon,Beakon,Silvegis,Menasting,Menasting,Nitewing,Relaxaurus,Relaxaurus,Astegon,Astegon,Beakon,Lyleen Noct,Beakon,Jormuntide,Menasting,Helzephyr,Astegon,Astegon,Astegon,Helzephyr,Helzephyr,Helzephyr,Cryolinx,Cryolinx,Mammorest,Penking,Incineram,Cinnamoth,Azurobe,Katress,Azurmane,Jormuntide,Menasting,Incineram,Wumpo,Kingpaca,Shroomer Noct,Pyrin,Quivern,Menasting,Wumpo Botan,Jormuntide,Beakon,Prunelia,Elphidran,Sibelyx,Cinnamoth,Elphidran,Elizabee,Silvegis,Gildane,Sibelyx,Ragnahawk
Menasting Terra,Broncherry,Digtoise,Reindrix,Digtoise,Tarantriss,Petallia,Arsox,Kitsun,Tombat,Katress,Chillet,Ragnahawk,Dinossom,Chillet,Tombat,Digtoise,Dinossom,Celaray,Dinossom,Digtoise,Rayhound,Univolt,Blazehowl,Rayhound,Foxcicle,Broncherry,Digtoise,Surfent,Vanwyrm,Croajiro,Foxcicle,Anubis,Arsox,Dogen,Dazemu,Kitsun,Kitsun,Warsect,Reptyro,Shroomer,Incineram,Surfent,Anubis,Incineram,Anubis,Elizabee,Petallia,Shroomer Noct,Nitewing,Nitewing,Starryon,Penking,Anubis,Dogen,Univolt,Katress,Incineram,Penking,Bushi,Bushi,Omascul,Nyafia,Bushi,Vanwyrm,Relaxaurus,Ragnahawk,Petallia,Elizabee,Penking,Penking,Wumpo,Gildane,Jormuntide,Menasting,Anubis,Azurobe,Elphidran,Cinnamoth,Shroomer Noct,Univolt,Univolt,Elphidran,Elphidran,Sweepa,Azurmane,Katress,Sootseer,Azurobe,Incineram,Kitsun,Sibelyx,Mossanda,Sibelyx,Sibelyx,Beakon,Jormuntide,Wumpo Botan,Kingpaca,Nitemary,Katress,Omascul,Nyafia,Quivern,Azurmane,Ragnahawk,Prunelia,Foxcicle,Ragnahawk,Helzephyr,Silvegis,Wumpo Botan,Wumpo,Knocklem,Menasting,Surfent,Sootseer,Penking,Relaxaurus,Beakon,Pyrin,Warsect,Relaxaurus,Knocklem,Prixter,Starryon,Mammorest,Menasting,Omascul,Elphidran,Omascul,Mammorest,Mammorest,Cryolinx,Cryolinx,Beakon,Silvegis,Helzephyr,Menasting,Menasting Terra,Sweepa,Relaxaurus,Relaxaurus,Astegon,Cryolinx,Beakon,Menasting,Beakon,Jormuntide,Menasting,Helzephyr,Astegon,Astegon,Astegon,Helzephyr,Helzephyr,Astegon,Cryolinx,Cryolinx,Mammorest,Penking,Anubis,Wumpo Botan,Cinnamoth,Univolt,Azurmane,Mammorest,Menasting,Incineram,Wumpo,Wumpo,Splatterina,Pyrin,Warsect,Menasting,Wumpo Botan,Jormuntide,Beakon,Tombat,Elphidran,Sibelyx,Cinnamoth,Elphidran,Reptyro,Silvegis,Gildane,Sibelyx,Ragnahawk
Anubis,Robinquill,Robinquill,Galeclaw,Felbat,Fenglope,Lovander,Loupmoon,Verdash,Mozzarina,Broncherry,Loupmoon,Sootseer,Fenglope,Loupmoon,Lullu,Felbat,Fenglope,Galeclaw,Fenglope,Felbat,Dumud,Digtoise,Reindrix,Dumud,Caprity,Galeclaw,Felbat,Shroomer,Dinossom,Loupmoon,Eikthyrdeer,Rayhound,Yakumo,Kitsun,Kitsun,Verdash,Verdash,Azurobe,Wumpo Botan,Reindrix,Tombat,Blazehowl,Shroomer Noct,Tombat,Rayhound,Azurobe,Lovander,Melpaca,Anubis,Anubis,Elphidran,Univolt,Shroomer Noct,Tarantriss,Digtoise,Digtoise,Foxcicle,Univolt,Chillet,Croajiro,Arsox,Chillet,Chillet,Dinossom,Sibelyx,Elphidran,Caprity,Cinnamoth,Univolt,Univolt,Omascul,Dogen,Wumpo,Sweepa,Splatterina,Vanwyrm,Katress,Nyafia,Melpaca,Digtoise,Digtoise,Katress,Univolt,Anubis,Surfent,Broncherry,Blazehowl,Vanwyrm,Prunelia,Verdash,Omascul,Incineram,Incineram,Incineram,Azurmane,Wumpo Botan,Bushi,Omascul,Broncherry,Broncherry,Petallia,Dinossom,Grintale,Surfent,Sootseer,Eikthyrdeer,Eikthyrdeer,Elphidran,Quivern,Starryon,Bushi,Omascul,Nitewing,Nitewing,Blazehowl,Nitemary,Dazemu,Sibelyx,Azurmane,Penking,Gildane,Mossanda,Mossanda,Penking,Penking,Sibelyx,Nitewing,Petallia,Katress,Arsox,Wumpo,Sibelyx,Relaxaurus,Relaxaurus,Ragnahawk,Ragnahawk,Pyrin,Nitewing,Sweepa,Anubis,Sibelyx,Sibelyx,Jormuntide,Mammorest,Ragnahawk,Sweepa,Ragnahawk,Kingpaca,Sweepa,Prixter,Jormuntide,Reptyro,Reptyro,Warsect,Elizabee,Elizabee,Relaxaurus,Relaxaurus,Wumpo,Univolt,Rayhound,Nyafia,Nyafia,Digtoise,Surfent,Wumpo,Nitewing,Prunelia,Omascul,Omascul,Melpaca,Penking,Gildane,Nitewing,Bushi,Kingpaca,Azurmane,Mozzarina,Katress,Incineram,Nyafia,Katress,Wumpo Botan,Starryon,Vanwyrm,Incineram,Elphidran
Jormuntide,Melpaca,Melpaca,Lullu,Celaray,Digtoise,Chillet,Dinossom,Broncherry,Petallia,Shroomer Noct,Kitsun,Nitewing,Digtoise,Kitsun,Petallia,Reindrix,Digtoise,Dumud,Digtoise,Reindrix,Foxcicle,Shroomer,Tombat,Foxcicle,Chillet,Dumud,Reindrix,Incineram,Univolt,Tarantriss,Croajiro,Incineram,Dinossom,Katress,Nitemary,Broncherry,Celaray,Starryon,Quivern,Tombat,Omascul,Incineram,Incineram,Omascul,Incineram,Starryon,Dinossom,Prunelia,Sibelyx,Sibelyx,Azurmane,Sootseer,Incineram,Katress,Blazehowl,Splatterina,Omascul,Surfent,Dogen,Dogen,Vanwyrm,Dazemu,Dogen,Univolt,Reptyro,Sweepa,Chillet,Pyrin,Surfent,Sootseer,Azurobe,Elphidran,Elizabee,Relaxaurus,Incineram,Penking,Anubis,Penking,Foxcicle,Blazehowl,Blazehowl,Anubis,Surfent,Mossanda,Mossanda,Shroomer Noct,Anubis,Elphidran,Omascul,Broncherry,Wumpo Botan,Wumpo,Wumpo Botan,Wumpo Botan,Knocklem,Warsect,Gildane,Azurobe,Rayhound,Shroomer Noct,Nyafia,Univolt,Ragnahawk,Nitewing,Nitewing,Arsox,Arsox,Sweepa,Beakon,Beakon,Jormuntide Ignis,Cinnamoth,Mammorest,Relaxaurus,Incineram,Anubis,Sootseer,Jormuntide,Knocklem,Ragnahawk,Ragnahawk,Jormuntide,Mammorest,Ragnahawk,Azurmane,Reptyro,Mammorest,Nyafia,Anubis,Vanwyrm,Elizabee,Reptyro,Astegon,Astegon,Menasting,Menasting,Beakon,Relaxaurus,Relaxaurus,Sibelyx,Jormuntide,Jormuntide,Suzaku Aqua,Astegon,Menasting,Relaxaurus,Menasting,Warsect,Relaxaurus,Beakon,Helzephyr,Helzephyr,Helzephyr,Silvegis,Silvegis,Helzephyr,Astegon,Astegon,Elizabee,Surfent,Incineram,Penking,Penking,Shroomer,Mossanda,Elizabee,Relaxaurus,Omascul,Cinnamoth,Cinnamoth,Prunelia,Ragnahawk,Ragnahawk,Relaxaurus,Gildane,Warsect,Menasting,Petallia,Surfent,Kingpaca,Penking,Anubis,Prixter,Beakon,Elphidran,Wumpo Botan,Sweepa
Jormuntide Ignis,Melpaca,Melpaca,Mozzarina,Celaray,Broncherry,Dinossom,Dinossom,Broncherry,Petallia,Rayhound,Kitsun,Nitewing,Digtoise,Kitsun,Petallia,Reindrix,Digtoise,Lullu,Digtoise,Melpaca,Petallia,Shroomer,Tombat,Foxcicle,Chillet,Dumud,Reindrix,Incineram,Univolt,Kitsun,Chillet,Omascul,Dinossom,Katress,Blazehowl,Celaray,Celaray,Ragnahawk,Quivern,Prunelia,Omascul,Incineram,Incineram,Omascul,Incineram,Starryon,Dinossom,Foxcicle,Sibelyx,Sibelyx,Azurmane,Surfent,Incineram,Katress,Shroomer,Shroomer Noct,Omascul,Surfent,Dazemu,Dogen,Vanwyrm,Univolt,Dazemu,Katress,Reptyro,Sweepa,Chillet,Pyrin,Surfent,Surfent,Azurobe,Elphidran,Warsect,Relaxaurus,Incineram,Penking,Anubis,Penking,Foxcicle,Blazehowl,Blazehowl,Anubis,Surfent,Mossanda,Mossanda,Shroomer Noct,Incineram,Elphidran,Omascul,Broncherry,Cinnamoth,Kingpaca,Wumpo Botan,Wumpo Botan,Knocklem,Quivern,Gildane,Gildane,Rayhound,Shroomer Noct,Nyafia,Univolt,Ragnahawk,Mossanda,Nitewing,Arsox,Arsox,Sweepa,Beakon,Beakon,Grintale,Cinnamoth,Mammorest,Mammorest,Incineram,Anubis,Sootseer,Reptyro,Relaxaurus,Azurmane,Ragnahawk,Jormuntide,Mammorest,Ragnahawk,Azurmane,Elizabee,Mammorest,Nyafia,Anubis,Vanwyrm,Elizabee,Elizabee,Astegon,Astegon,Menasting,Menasting,Beakon,Relaxaurus,Relaxaurus,Sibelyx,Jormuntide,Jormuntide Ignis,Helzephyr,Helzephyr,Menasting,Relaxaurus,Menasting,Warsect,Relaxaurus,Beakon,Helzephyr,Helzephyr,Helzephyr,Beakon,Silvegis,Helzephyr,Astegon,Astegon,Elizabee,Surfent,Incineram,Penking,Penking,Shroomer,Mossanda,Elizabee,Relaxaurus,Omascul,Cinnamoth,Azurobe,Prunelia,Ragnahawk,Ragnahawk,Relaxaurus,Grintale,Warsect,Knocklem,Petallia,Anubis,Kingpaca,Penking,Anubis,Pyrin,Menasting,Elphidran,Wumpo Botan,Sweepa
Suzaku,Foxcicle,Prunelia,Petallia,Rayhound,Splatterina,Univolt,Univolt,Shroomer Noct,Nyafia,Incineram,Katress,Relaxaurus,Blazehowl,Nitemary,Nyafia,Tombat,Shroomer,Foxcicle,Blazehowl,Prunelia,Bushi,Incineram,Omascul,Bushi,Dogen,Foxcicle,Tombat,Wumpo,Surfent,Katress,Dogen,Wumpo Botan,Univolt,Anubis,Anubis,Rayhound,Rayhound,Beakon,Beakon,Omascul,Cinnamoth,Sibelyx,Kingpaca,Wumpo Botan,Wumpo Botan,Beakon,Univolt,Omascul,Reptyro,Jormuntide,Knocklem,Nitewing,Kingpaca,Anubis,Incineram,Incineram,Azurobe,Mossanda,Elphidran,Elphidran,Penking,Sootseer,Elphidran,Surfent,Helzephyr,Relaxaurus,Dazemu,Beakon,Nitewing,Nitewing,Starryon,Sweepa,Silvegis,Astegon,Wumpo,Azurmane,Sibelyx,Azurmane,Omascul,Incineram,Anubis,Mossanda,Mossanda,Jormuntide,Mammorest,Incineram,Sibelyx,Azurmane,Azurobe,Shroomer Noct,Prixter,Elizabee,Warsect,Quivern,Cryolinx,Silvegis,Ragnahawk,Starryon,Incineram,Incineram,Penking,Sootseer,Menasting,Mammorest,Relaxaurus,Vanwyrm,Vanwyrm,Relaxaurus,Suzaku,Cryolinx,Ragnahawk,Pyrin,Astegon,Astegon,Sibelyx,Sibelyx,Nitewing,Helzephyr,Cryolinx,Menasting,Menasting,Helzephyr,Astegon,Menasting,Knocklem,Helzephyr,Astegon,Penking,Sibelyx,Elphidran,Helzephyr,Helzephyr,Suzaku,Blazamut,Cryolinx,Cryolinx,Cryolinx,Astegon,Astegon,Jormuntide,Helzephyr,Helzephyr,Suzaku,Suzaku,Cryolinx,Astegon,Cryolinx,Silvegis,Astegon,Cryolinx,Suzaku,Suzaku,Suzaku,Suzaku,Suzaku,Suzaku,Blazamut,Blazamut,Helzephyr,Nitewing,Wumpo Botan,Ragnahawk,Ragnahawk,Incineram,Mammorest,Helzephyr,Astegon,Azurobe,Pyrin,Pyrin,Omascul,Menasting,Menasting,Astegon,Ragnahawk,Silvegis,Cryolinx,Nyafia,Mossanda,Warsect,Ragnahawk,Mossanda,Beakon,Cryolinx,Azurmane,Quivern,Relaxaurus
Suzaku Aqua,Tombat,Tombat,Foxcicle,Shroomer Noct,Blazehowl,Dogen,Univolt,Shroomer,Bushi,Incineram,Univolt,Relaxaurus,Katress,Katress,Bushi,Rayhound,Blazehowl,Foxcicle,Nitemary,Rayhound,Omascul,Anubis,Incineram,Omascul,Vanwyrm,Prunelia,Rayhound,Sibelyx,Sootseer,Univolt,Vanwyrm,Kingpaca,Dazemu,Surfent,Anubis,Splatterina,Splatterina,Beakon,Silvegis,Incineram,Wumpo Botan,Sibelyx,Wumpo,Wumpo Botan,Wumpo,Beakon,Dogen,Omascul,Jormuntide,Jormuntide,Menasting,Sweepa,Wumpo,Surfent,Anubis,Incineram,Cinnamoth,Nitewing,Elphidran,Penking,Penking,Elphidran,Elphidran,Sootseer,Helzephyr,Knocklem,Dogen,Beakon,Nitewing,Sweepa,Prixter,Azurmane,Helzephyr,Cryolinx,Sibelyx,Ragnahawk,Mossanda,Ragnahawk,Omascul,Anubis,Anubis,Nitewing,Nitewing,Mammorest,Relaxaurus,Incineram,Sibelyx,Ragnahawk,Wumpo Botan,Shroomer,Warsect,Reptyro,Elizabee,Warsect,Cryolinx,Silvegis,Starryon,Pyrin,Incineram,Incineram,Grintale,Elphidran,Beakon,Relaxaurus,Relaxaurus,Nyafia,Nyafia,Knocklem,Suzaku,Cryolinx,Starryon,Quivern,Astegon,Astegon,Sibelyx,Mossanda,Sweepa,Helzephyr,Cryolinx,Menasting,Beakon,Astegon,Astegon,Menasting,Menasting,Helzephyr,Astegon,Gildane,Mossanda,Penking,Helzephyr,Helzephyr,Blazamut,Blazamut,Cryolinx,Cryolinx,Suzaku,Astegon,Cryolinx,Mammorest,Astegon,Helzephyr,Suzaku,Suzaku Aqua,Cryolinx,Cryolinx,Cryolinx,Helzephyr,Cryolinx,Suzaku,Suzaku,Suzaku,Suzaku,Suzaku,Suzaku,Suzaku,Blazamut,Blazamut,Helzephyr,Sweepa,Kingpaca,Ragnahawk,Ragnahawk,Anubis,Relaxaurus,Helzephyr,Astegon,Cinnamoth,Quivern,Quivern,Omascul,Menasting,Beakon,Astegon,Starryon,Helzephyr,Cryolinx,Bushi,Nitewing,Elizabee,Ragnahawk,Mossanda,Silvegis,Cryolinx,Azurmane,Warsect,Knocklem
Grizzbolt,Kitsun,Kitsun,Digtoise,Dinossom,Chillet,Prunelia,Foxcicle,Chillet,Splatterina,Univolt,Petallia,Pyrin,Arsox,Petallia,Shroomer,Tarantriss,Croajiro,Digtoise,Arsox,Kitsun,Blazehowl,Dogen,Univolt,Blazehowl,Tombat,Digtoise,Dinossom,Elphidran,Omascul,Foxcicle,Rayhound,Surfent,Foxcicle,Nyafia,Nyafia,Dinossom,Dinossom,Mossanda Lux,Mammorest,Katress,Anubis,Penking,Sootseer,Surfent,Sootseer,Jormuntide,Prunelia,Katress,Azurmane,Ragnahawk,Warsect,Azurobe,Sootseer,Bushi,Vanwyrm,Dogen,Anubis,Gildane,Omascul,Incineram,Incineram,Omascul,Omascul,Bushi,Knocklem,Prixter,Tombat,Jormuntide,Azurobe,Azurobe,Sibelyx,Wumpo Botan,Relaxaurus,Beakon,Elphidran,Kingpaca,Penking,Kingpaca,Nitemary,Vanwyrm,Vanwyrm,Grintale,Gildane,Ragnahawk,Ragnahawk,Dazemu,Penking,Wumpo Botan,Anubis,Chillet,Mossanda,Sweepa,Nitewing,Nitewing,Silvegis,Relaxaurus,Sibelyx,Sibelyx,Univolt,Dazemu,Incineram,Omascul,Reptyro,Starryon,Starryon,Shroomer Noct,Rayhound,Quivern,Astegon,Helzephyr,Sibelyx,Mossanda,Orserk,Beakon,Elphidran,Penking,Cinnamoth,Menasting,Silvegis,Elizabee,Reptyro,Menasting,Menasting,Elizabee,Warsect,Knocklem,Beakon,Incineram,Penking,Incineram,Relaxaurus,Knocklem,Cryolinx,Cryolinx,Helzephyr,Helzephyr,Helzephyr,Beakon,Beakon,Ragnahawk,Menasting,Menasting,Cryolinx,Cryolinx,Grizzbolt,Beakon,Silvegis,Relaxaurus,Beakon,Astegon,Cryolinx,Cryolinx,Cryolinx,Astegon,Astegon,Astegon,Cryolinx,Cryolinx,Relaxaurus,Azurobe,Surfent,Wumpo,Wumpo,Vanwyrm,Ragnahawk,Relaxaurus,Beakon,Anubis,Mossanda,Mossanda,Katress,Elizabee,Reptyro,Beakon,Sibelyx,Relaxaurus,Silvegis,Shroomer,Gildane,Nitewing,Wumpo,Grintale,Mammorest,Helzephyr,Wumpo Botan,Nitewing,Quivern
Lyleen,Broncherry,Digtoise,Reindrix,Digtoise,Tarantriss,Petallia,Arsox,Kitsun,Tombat,Katress,Chillet,Ragnahawk,Dinossom,Chillet,Tombat,Digtoise,Dinossom,Celaray,Dinossom,Digtoise,Rayhound,Univolt,Blazehowl,Rayhound,Foxcicle,Broncherry,Digtoise,Surfent,Vanwyrm,Croajiro,Foxcicle,Anubis,Arsox,Dogen,Dazemu,Kitsun,Kitsun,Warsect,Reptyro,Shroomer,Incineram,Surfent,Anubis,Incineram,Anubis,Elizabee,Petallia,Shroomer Noct,Nitewing,Nitewing,Starryon,Penking,Anubis,Dogen,Univolt,Katress,Incineram,Penking,Bushi,Bushi,Omascul,Nyafia,Bushi,Vanwyrm,Relaxaurus,Ragnahawk,Petallia,Elizabee,Penking,Penking,Wumpo,Gildane,Jormuntide,Menasting,Anubis,Azurobe,Elphidran,Cinnamoth,Shroomer Noct,Univolt,Univolt,Elphidran,Elphidran,Sweepa,Azurmane,Katress,Sootseer,Azurobe,Incineram,Kitsun,Sibelyx,Mossanda,Sibelyx,Sibelyx,Beakon,Jormuntide,Wumpo Botan,Kingpaca,Nitemary,Katress,Omascul,Nyafia,Quivern,Azurmane,Ragnahawk,Prunelia,Foxcicle,Ragnahawk,Helzephyr,Silvegis,Wumpo Botan,Wumpo,Knocklem,Menasting,Surfent,Sootseer,Penking,Relaxaurus,Beakon,Pyrin,Warsect,Relaxaurus,Knocklem,Prixter,Starryon,Mammorest,Menasting,Omascul,Elphidran,Omascul,Mammorest,Mammorest,Cryolinx,Cryolinx,Beakon,Silvegis,Helzephyr,Menasting,Menasting,Sweepa,Relaxaurus,Relaxaurus,Astegon,Cryolinx,Beakon,Lyleen,Beakon,Jormuntide,Menasting,Helzephyr,Astegon,Astegon,Astegon,Helzephyr,Helzephyr,Astegon,Cryolinx,Cryolinx,Mammorest,Penking,Anubis,Wumpo Botan,Cinnamoth,Univolt,Azurmane,Mammorest,Menasting,Incineram,Wumpo,Wumpo,Splatterina,Pyrin,Warsect,Menasting,Wumpo Botan,Jormuntide,Beakon,Tombat,Elphidran,Sibelyx,Cinnamoth,Elphidran,Reptyro,Silvegis,Gildane,Sibelyx,Ragnahawk
Lyleen Noct,Digtoise,Kitsun,Digtoise,Dinossom,Chillet,Prunelia,Foxcicle,Dinossom,Shroomer Noct,Univolt,Petallia,Starryon,Arsox,Arsox,Splatterina,Kitsun,Chillet,Digtoise,Croajiro,Kitsun,Shroomer,Dogen,Katress,Blazehowl,Tombat,Digtoise,Tarantriss,Elphidran,Bushi,Petallia,Tombat,Surfent,Foxcicle,Nyafia,Vanwyrm,Dinossom,Dinossom,Reptyro,Mammorest,Katress,Anubis,Elphidran,Sootseer,Anubis,Surfent,Jormuntide,Foxcicle,Blazehowl,Azurmane,Azurmane,Quivern,Azurobe,Surfent,Nyafia,Dogen,Dazemu,Anubis,Gildane,Omascul,Omascul,Incineram,Omascul,Omascul,Bushi,Knocklem,Pyrin,Prunelia,Jormuntide,Gildane,Azurobe,Sibelyx,Wumpo Botan,Relaxaurus,Beakon,Sootseer,Wumpo Botan,Penking,Kingpaca,Blazehowl,Vanwyrm,Vanwyrm,Penking,Grintale,Ragnahawk,Ragnahawk,Univolt,Elphidran,Wumpo Botan,Anubis,Chillet,Mossanda,Nitewing,Nitewing,Mossanda,Silvegis,Mammorest,Sibelyx,Sibelyx,Univolt,Univolt,Incineram,Omascul,Elizabee,Ragnahawk,Starryon,Rayhound,Rayhound,Prixter,Astegon,Helzephyr,Wumpo,Sibelyx,Menasting,Beakon,Elphidran,Penking,Azurobe,Knocklem,Beakon,Warsect,Reptyro,Menasting,Menasting,Elizabee,Warsect,Relaxaurus,Menasting,Incineram,Penking,Incineram,Relaxaurus,Relaxaurus,Cryolinx,Cryolinx,Helzephyr,Helzephyr,Helzephyr,Beakon,Beakon,Ragnahawk,Menasting,Menasting,Cryolinx,Cryolinx,Silvegis,Beakon,Lyleen Noct,Relaxaurus,Beakon,Helzephyr,Cryolinx,Astegon,Cryolinx,Astegon,Astegon,Astegon,Cryolinx,Cryolinx,Relaxaurus,Gildane,Surfent,Wumpo,Kingpaca,Dogen,Ragnahawk,Relaxaurus,Beakon,Anubis,Mossanda,Sibelyx,Nitemary,Warsect,Reptyro,Beakon,Wumpo,Relaxaurus,Silvegis,Shroomer Noct,Grintale,Nitewing,Kingpaca,Penking,Jormuntide,Helzephyr,Wumpo Botan,Mossanda,Pyrin
Faleris,Eikthyrdeer,Eikthyrdeer,Caprity,Dumud,Melpaca,Kitsun,Digtoise,Melpaca,Dinossom,Foxcicle,Broncherry,Sibelyx,Celaray,Broncherry,Chillet,Mozzarina,Reindrix,Caprity,Reindrix,Mozzarina,Chillet,Tombat,Petallia,Croajiro,Kitsun,Eikthyrdeer,Lullu,Omascul,Blazehowl,Digtoise,Tarantriss,Bushi,Digtoise,Shroomer Noct,Rayhound,Dumud,Dumud,Azurmane,Ragnahawk,Petallia,Nyafia,Omascul,Omascul,Nyafia,Bushi,Azurmane,Digtoise,Arsox,Wumpo Botan,Wumpo Botan,Mossanda,Anubis,Omascul,Splatterina,Tombat,Prunelia,Vanwyrm,Incineram,Katress,Katress,Univolt,Nitemary,Katress,Shroomer,Quivern,Sibelyx,Kitsun,Ragnahawk,Incineram,Anubis,Penking,Anubis,Starryon,Jormuntide,Omascul,Surfent,Incineram,Surfent,Arsox,Rayhound,Rayhound,Incineram,Incineram,Wumpo,Wumpo,Foxcicle,Incineram,Surfent,Vanwyrm,Melpaca,Penking,Azurobe,Gildane,Grintale,Mammorest,Ragnahawk,Elphidran,Elphidran,Foxcicle,Foxcicle,Univolt,Blazehowl,Sweepa,Sibelyx,Sibelyx,Dinossom,Dinossom,Mossanda,Menasting,Knocklem,Elphidran,Penking,Reptyro,Reptyro,Omascul,Incineram,Anubis,Warsect,Mammorest,Nitewing,Sweepa,Elizabee,Elizabee,Nitewing,Nitewing,Prixter,Reptyro,Dazemu,Incineram,Univolt,Pyrin,Prixter,Helzephyr,Helzephyr,Relaxaurus,Relaxaurus,Menasting,Jormuntide,Jormuntide,Kingpaca,Faleris Aqua,Warsect,Silvegis,Helzephyr,Relaxaurus,Jormuntide,Relaxaurus,Faleris,Jormuntide,Menasting,Silvegis,Beakon,Beakon,Menasting,Beakon,Beakon,Helzephyr,Helzephyr,Pyrin,Incineram,Bushi,Sootseer,Sootseer,Tombat,Wumpo,Pyrin,Reptyro,Vanwyrm,Penking,Penking,Arsox,Nitewing,Azurmane,Reptyro,Elphidran,Starryon,Mammorest,Chillet,Incineram,Azurobe,Sootseer,Incineram,Ragnahawk,Knocklem,Surfent,Gildane,Mossanda
Faleris Aqua,Broncherry,Digtoise,Celaray,Kitsun,Dinossom,Petallia,Arsox,Kitsun,Tombat,Katress,Chillet,Ragnahawk,Chillet,Chillet,Rayhound,Digtoise,Dinossom,Celaray,Dinossom,Digtoise,Rayhound,Univolt,Blazehowl,Shroomer Noct,Foxcicle,Broncherry,Digtoise,Surfent,Nyafia,Arsox,Foxcicle,Anubis,Petallia,Dogen,Dazemu,Kitsun,Kitsun,Warsect,Reptyro,Shroomer,Incineram,Sootseer,Anubis,Incineram,Anubis,Elizabee,Petallia,Splatterina,Nitewing,Sweepa,Starryon,Penking,Anubis,Vanwyrm,Univolt,Katress,Incineram,Penking,Bushi,Omascul,Omascul,Nyafia,Bushi,Vanwyrm,Relaxaurus,Ragnahawk,Petallia,Elizabee,Penking,Penking,Wumpo,Gildane,Mammorest,Menasting,Surfent,Cinnamoth,Elphidran,Cinnamoth,Shroomer Noct,Univolt,Univolt,Elphidran,Penking,Azurmane,Azurmane,Katress,Sootseer,Azurobe,Incineram,Tarantriss,Sibelyx,Mossanda,Sibelyx,Sibelyx,Beakon,Jormuntide,Kingpaca,Kingpaca,Katress,Katress,Omascul,Nyafia,Quivern,Azurmane,Ragnahawk,Prunelia,Prunelia,Ragnahawk,Helzephyr,Helzephyr,Wumpo Botan,Wumpo,Menasting,Menasting,Surfent,Elphidran,Grintale,Relaxaurus,Beakon,Pyrin,Warsect,Relaxaurus,Knocklem,Quivern,Pyrin,Mammorest,Menasting,Omascul,Elphidran,Omascul,Mammorest,Mammorest,Cryolinx,Cryolinx,Beakon,Silvegis,Helzephyr,Menasting,Menasting,Sweepa,Relaxaurus,Relaxaurus,Astegon,Cryolinx,Beakon,Menasting,Beakon,Jormuntide,Faleris Aqua,Helzephyr,Astegon,Astegon,Astegon,Helzephyr,Helzephyr,Astegon,Cryolinx,Cryolinx,Mammorest,Penking,Anubis,Wumpo Botan,Cinnamoth,Univolt,Azurmane,Mammorest,Menasting,Incineram,Sibelyx,Wumpo,Shroomer,Prixter,Warsect,Menasting,Wumpo Botan,Jormuntide,Beakon,Tombat,Elphidran,Mossanda,Wumpo Botan,Elphidran,Reptyro,Silvegis,Azurobe,Sibelyx,Ragnahawk
